Plugin,URL
Kagemai Plugin,https://github.com/jenkinsci/kagemai-plugin
Jsunit Plugin,https://github.com/jenkinsci/jsunit-plugin
Local Groovy Cli Plugin,https://github.com/jenkinsci/local-groovy-cli-plugin
Locked Files Report Plugin,https://github.com/jenkinsci/locked-files-report-plugin
Lavalamp Plugin,https://github.com/jenkinsci/lavalamp-plugin
M2 Repo Reaper Plugin,https://github.com/jenkinsci/m2-repo-reaper-plugin
Logaction Plugin,https://github.com/jenkinsci/logaction-plugin
Kundo Plugin,https://github.com/jenkinsci/kundo-plugin
Ldapemail Plugin,https://github.com/jenkinsci/ldapemail-plugin
Maven Dump Test Dependencies Plugin,https://github.com/jenkinsci/maven-dump-test-dependencies-plugin
Matrixtieparent Plugin,https://github.com/jenkinsci/matrixtieparent-plugin
Maven3 Plugin,https://github.com/jenkinsci/maven3-plugin
Maven Dependency Update Trigger Plugin,https://github.com/jenkinsci/maven-dependency-update-trigger-plugin
M2 Extra Steps Plugin,https://github.com/jenkinsci/m2-extra-steps-plugin
Measurement Plots Plugin,https://github.com/jenkinsci/measurement-plots-plugin
Maven Scm Plugin,https://github.com/jenkinsci/maven-scm-plugin
Mibsr M2 Plugin,https://github.com/jenkinsci/mibsr-m2-plugin
Maven Deployment Linker Plugin,https://github.com/jenkinsci/maven-deployment-linker-plugin
Locks And Latches Plugin,https://github.com/jenkinsci/locks-and-latches-plugin
Mozmill Plugin,https://github.com/jenkinsci/mozmill-plugin
Mysql Auth Plugin,https://github.com/jenkinsci/mysql-auth-plugin
Maven1 Snapshot Plugin Plugin,https://github.com/jenkinsci/maven1-snapshot-plugin-plugin
Network Monitor Plugin,https://github.com/jenkinsci/network-monitor-plugin
Nsiqcollector Plugin,https://github.com/jenkinsci/nsiqcollector-plugin
Ncover Plugin,https://github.com/jenkinsci/ncover-plugin
Origo Issue Notifier Plugin,https://github.com/jenkinsci/origo-issue-notifier-plugin
Nabaztag Plugin,https://github.com/jenkinsci/nabaztag-plugin
Mantis Plugin,https://github.com/jenkinsci/mantis-plugin
Parameter Defaults Options Plugin,https://github.com/jenkinsci/parameter-defaults-options-plugin
Persona Plugin,https://github.com/jenkinsci/persona-plugin
Piwikanalytics Plugin,https://github.com/jenkinsci/piwikanalytics-plugin
Perfpublisher Plugin,https://github.com/jenkinsci/perfpublisher-plugin
Pure Coverage Plugin,https://github.com/jenkinsci/pure-coverage-plugin
Proc Plugin,https://github.com/jenkinsci/proc-plugin
Pwauth Plugin,https://github.com/jenkinsci/pwauth-plugin
Pview Plugin,https://github.com/jenkinsci/pview-plugin
Promoted Builds Simple Plugin,https://github.com/jenkinsci/promoted-builds-simple-plugin
Qc Plugin,https://github.com/jenkinsci/qc-plugin
Qmakebuilder Plugin,https://github.com/jenkinsci/qmakebuilder-plugin
Phing Plugin,https://github.com/jenkinsci/phing-plugin
Polarion Plugin,https://github.com/jenkinsci/polarion-plugin
Radiatorview Plugin,https://github.com/jenkinsci/radiatorview-plugin
Rhapsodybuilder Plugin,https://github.com/jenkinsci/rhapsodybuilder-plugin
Rad Builder Plugin,https://github.com/jenkinsci/rad-builder-plugin
Reviewboard Plugin,https://github.com/jenkinsci/reviewboard-plugin
Remote Queue Plugin,https://github.com/jenkinsci/remote-queue-plugin
Pxe Plugin,https://github.com/jenkinsci/pxe-plugin
Regexemail Plugin,https://github.com/jenkinsci/regexemail-plugin
Rotatews Plugin,https://github.com/jenkinsci/rotatews-plugin
Sametime Plugin,https://github.com/jenkinsci/sametime-plugin
Screenshot Plugin,https://github.com/jenkinsci/screenshot-plugin
Scis Ad Plugin,https://github.com/jenkinsci/scis-ad-plugin
Scm Sync Configuration Plugin,https://github.com/jenkinsci/scm-sync-configuration-plugin
Ruby Plugin,https://github.com/jenkinsci/ruby-plugin
Scons Plugin,https://github.com/jenkinsci/scons-plugin
Schedule Failed Builds Plugin,https://github.com/jenkinsci/schedule-failed-builds-plugin
Script Realm Plugin,https://github.com/jenkinsci/script-realm-plugin
Script Realm Extended Plugin,https://github.com/jenkinsci/script-realm-extended-plugin
Perforce Plugin,https://github.com/jenkinsci/perforce-plugin
Security No Captcha Plugin,https://github.com/jenkinsci/security-no-captcha-plugin
Sep Plugin,https://github.com/jenkinsci/sep-plugin
Scp Plugin,https://github.com/jenkinsci/scp-plugin
Serenitec Plugin,https://github.com/jenkinsci/serenitec-plugin
Secret Plugin,https://github.com/jenkinsci/secret-plugin
Seleniumhq Plugin,https://github.com/jenkinsci/seleniumhq-plugin
Setenv Plugin,https://github.com/jenkinsci/setenv-plugin
Skype Im Plugin,https://github.com/jenkinsci/skype-im-plugin
Skype Status Plugin,https://github.com/jenkinsci/skype-status-plugin
Serenity Plugin,https://github.com/jenkinsci/serenity-plugin
Skype Plugin,https://github.com/jenkinsci/skype-plugin
Sourcemonitor Plugin,https://github.com/jenkinsci/sourcemonitor-plugin
Sitemonitor Plugin,https://github.com/jenkinsci/sitemonitor-plugin
Slave Squatter Plugin,https://github.com/jenkinsci/slave-squatter-plugin
Speaks Plugin,https://github.com/jenkinsci/speaks-plugin
Source Ip Realm Plugin,https://github.com/jenkinsci/source-ip-realm-plugin
Ssh Cli Plugin,https://github.com/jenkinsci/ssh-cli-plugin
Sfee Plugin,https://github.com/jenkinsci/sfee-plugin
Springbeandoc Plugin,https://github.com/jenkinsci/springbeandoc-plugin
Status View Plugin,https://github.com/jenkinsci/status-view-plugin
Staf Plugin,https://github.com/jenkinsci/staf-plugin
Svnmerge Plugin,https://github.com/jenkinsci/svnmerge-plugin
Statusmonitor Plugin,https://github.com/jenkinsci/statusmonitor-plugin
Svn Release Mgr Plugin,https://github.com/jenkinsci/svn-release-mgr-plugin
Svnimport Plugin,https://github.com/jenkinsci/svnimport-plugin
Svnpublisher Plugin,https://github.com/jenkinsci/svnpublisher-plugin
Systemloadaverage Monitor Plugin,https://github.com/jenkinsci/systemloadaverage-monitor-plugin
Svncompat14 Plugin,https://github.com/jenkinsci/svncompat14-plugin
Terminal Plugin,https://github.com/jenkinsci/terminal-plugin
Template Project Plugin,https://github.com/jenkinsci/template-project-plugin
Synergy_scm Plugin,https://github.com/jenkinsci/synergy_scm-plugin
Svncompat13 Plugin,https://github.com/jenkinsci/svncompat13-plugin
Testabilityexplorer Plugin,https://github.com/jenkinsci/testabilityexplorer-plugin
Svn Tag Plugin,https://github.com/jenkinsci/svn-tag-plugin
Tracking Svn Plugin,https://github.com/jenkinsci/tracking-svn-plugin
Ucm4svn Plugin,https://github.com/jenkinsci/ucm4svn-plugin
Starteam Plugin,https://github.com/jenkinsci/starteam-plugin
Unity Asset Server Plugin,https://github.com/jenkinsci/unity-asset-server-plugin
Utplsql Plugin,https://github.com/jenkinsci/utplsql-plugin
Tusarnotifier Plugin,https://github.com/jenkinsci/tusarnotifier-plugin
Tuxdroid Plugin,https://github.com/jenkinsci/tuxdroid-plugin
Twitter Plugin,https://github.com/jenkinsci/twitter-plugin
Virtualization Plugin,https://github.com/jenkinsci/virtualization-plugin
Url Change Trigger Plugin,https://github.com/jenkinsci/url-change-trigger-plugin
ViewVC Plugin,https://github.com/jenkinsci/viewVC-plugin
Virtualbox Plugin,https://github.com/jenkinsci/virtualbox-plugin
Trac Plugin,https://github.com/jenkinsci/trac-plugin
Ws7 Plugin,https://github.com/jenkinsci/ws7-plugin
Was Builder Plugin,https://github.com/jenkinsci/was-builder-plugin
Vss Plugin,https://github.com/jenkinsci/vss-plugin
Webtestpresenter Plugin,https://github.com/jenkinsci/webtestpresenter-plugin
Xfpanel Plugin,https://github.com/jenkinsci/xfpanel-plugin
Windmill Plugin,https://github.com/jenkinsci/windmill-plugin
Vmware Plugin,https://github.com/jenkinsci/vmware-plugin
Zfs Plugin,https://github.com/jenkinsci/zfs-plugin
Zentimestamp Plugin,https://github.com/jenkinsci/zentimestamp-plugin
Violations Plugin,https://github.com/jenkinsci/violations-plugin
Hudsontrayapp Plugin,https://github.com/jenkinsci/hudsontrayapp-plugin
SmoothDashboardView Plugin,https://github.com/jenkinsci/SmoothDashboardView-plugin
Lastfailureversioncolumn Plugin,https://github.com/jenkinsci/lastfailureversioncolumn-plugin
Lastsuccessversioncolumn Plugin,https://github.com/jenkinsci/lastsuccessversioncolumn-plugin
Jbpm Plugin,https://github.com/jenkinsci/jbpm-plugin
Lastsuccessdescriptioncolumn Plugin,https://github.com/jenkinsci/lastsuccessdescriptioncolumn-plugin
Multiline Tabbar Plugin Plugin,https://github.com/jenkinsci/multiline-tabbar-plugin-plugin
Ci Game Plugin,https://github.com/jenkinsci/ci-game-plugin
Staging Plugin,https://github.com/jenkinsci/staging-plugin
Selenium Grails Plugin,https://github.com/jenkinsci/selenium-grails-plugin
Schmant Plugin,https://github.com/jenkinsci/schmant-plugin
Selenium Aes Plugin,https://github.com/jenkinsci/selenium-aes-plugin
Labeled Test Groups Publisher Plugin,https://github.com/jenkinsci/labeled-test-groups-publisher-plugin
Nightly Dilbert Plugin,https://github.com/jenkinsci/nightly-dilbert-plugin
Analysis Config Plugin,https://github.com/jenkinsci/analysis-config-plugin
Flashlog Plugin,https://github.com/jenkinsci/flashlog-plugin
Seleniumhtmlreport Plugin,https://github.com/jenkinsci/seleniumhtmlreport-plugin
Dropdown Viewstabbar Plugin,https://github.com/jenkinsci/dropdown-viewstabbar-plugin
Updatejob Plugin,https://github.com/jenkinsci/updatejob-plugin
Play Plugin,https://github.com/jenkinsci/play-plugin
Dumpinfo Buildwrapper Plugin,https://github.com/jenkinsci/dumpinfo-buildwrapper-plugin
Hudson Clone Workspace Scm Plugin Plugin,https://github.com/jenkinsci/hudson-clone-workspace-scm-plugin-plugin
Sicci For Xcode Plugin,https://github.com/jenkinsci/sicci-for-xcode-plugin
Firefox Extension Buildmonitor,https://github.com/jenkinsci/firefox-extension-buildmonitor
Lib Confluence Api,https://github.com/jenkinsci/lib-confluence-api
Lib Embedded Rhino Debugger,https://github.com/jenkinsci/lib-embedded-rhino-debugger
Lib Onepass Blob Tree,https://github.com/jenkinsci/lib-onepass-blob-tree
Lib Windows Remote Command,https://github.com/jenkinsci/lib-windows-remote-command
Backend Crowd Javanet Directory,https://github.com/jenkinsci/backend-crowd-javanet-directory
Backend Plugin2rpm,https://github.com/jenkinsci/backend-plugin2rpm
Backend Jenkins Plugin Changes Plugin,https://github.com/jenkinsci/backend-jenkins-plugin-changes-plugin
Backend L10n Applier,https://github.com/jenkinsci/backend-l10n-applier
Backend Update Center,https://github.com/jenkinsci/backend-update-center
Extras Android,https://github.com/jenkinsci/extras-android
Extras Client Demo,https://github.com/jenkinsci/extras-client-demo
Extras Ec2 Launcher,https://github.com/jenkinsci/extras-ec2-launcher
Extras File Change Monitor,https://github.com/jenkinsci/extras-file-change-monitor
Extras Jenkins Tools,https://github.com/jenkinsci/extras-jenkins-tools
Extras Jenkins Magic,https://github.com/jenkinsci/extras-jenkins-magic
Extras Jenkins Wiki Plugin,https://github.com/jenkinsci/extras-jenkins-wiki-plugin
Extras Jinterop Wmi,https://github.com/jenkinsci/extras-jinterop-wmi
Extras Maven2.1 Interceptor,https://github.com/jenkinsci/extras-maven2.1-interceptor
Extras Nofinal,https://github.com/jenkinsci/extras-nofinal
Extras Nofinal Test,https://github.com/jenkinsci/extras-nofinal-test
Extras Tester,https://github.com/jenkinsci/extras-tester
Keep Slave Offline Plugin,https://github.com/jenkinsci/keep-slave-offline-plugin
Mibsr Plugin,https://github.com/jenkinsci/mibsr-plugin
Signal Killer,https://github.com/jenkinsci/signal-killer
Unicorn Plugin,https://github.com/jenkinsci/unicorn-plugin
Clang Scanbuild Plugin,https://github.com/jenkinsci/clang-scanbuild-plugin
ScheduledTasksView Plugin,https://github.com/jenkinsci/ScheduledTasksView-plugin
Backend Github Repository List,https://github.com/jenkinsci/backend-github-repository-list
Walldisplay Plugin,https://github.com/jenkinsci/walldisplay-plugin
Integrity Plugin,https://github.com/jenkinsci/integrity-plugin
Copy Data To Workspace Plugin,https://github.com/jenkinsci/copy-data-to-workspace-plugin
Selection Tasks Plugin,https://github.com/jenkinsci/selection-tasks-plugin
Seleniumrc Plugin,https://github.com/jenkinsci/seleniumrc-plugin
Storable Configs Plugin,https://github.com/jenkinsci/storable-configs-plugin
Jigomerge Plugin,https://github.com/jenkinsci/jigomerge-plugin
Pucm Plugin,https://github.com/jenkinsci/pucm-plugin
Periodicbackup Plugin,https://github.com/jenkinsci/periodicbackup-plugin
Tepco Plugin,https://github.com/jenkinsci/tepco-plugin
Wiki Publisher Plugin,https://github.com/jenkinsci/wiki-publisher-plugin
Refit Plugin,https://github.com/jenkinsci/refit-plugin
Major Minor Plugin,https://github.com/jenkinsci/major-minor-plugin
Darcs Plugin,https://github.com/jenkinsci/darcs-plugin
Mail Commander Plugin,https://github.com/jenkinsci/mail-commander-plugin
Oslc Cm Plugin,https://github.com/jenkinsci/oslc-cm-plugin
Escaped Markup Plugin,https://github.com/jenkinsci/escaped-markup-plugin
Merge Queue Plugin,https://github.com/jenkinsci/merge-queue-plugin
Cloudbees Deployer Plugin,https://github.com/jenkinsci/cloudbees-deployer-plugin
Kerberos Authenticator Plugin,https://github.com/jenkinsci/kerberos-authenticator-plugin
Klocwork Plugin,https://github.com/jenkinsci/klocwork-plugin
Jruby Xstream,https://github.com/jenkinsci/jruby-xstream
Intellij Jenkins Control Plugin,https://github.com/jenkinsci/intellij-jenkins-control-plugin
Groovyaxis Plugin,https://github.com/jenkinsci/groovyaxis-plugin
Tepco Epuw Plugin,https://github.com/jenkinsci/tepco-epuw-plugin
Persistent Build Queue Plugin,https://github.com/jenkinsci/persistent-build-queue-plugin
Surround SCM Plugin,https://github.com/jenkinsci/Surround-SCM-plugin
Delta Cloud Plugin,https://github.com/jenkinsci/delta-cloud-plugin
Jcaptcha Plugin,https://github.com/jenkinsci/jcaptcha-plugin
Mongodb Plugin,https://github.com/jenkinsci/mongodb-plugin
Websocket Plugin,https://github.com/jenkinsci/websocket-plugin
Lingr Plugin,https://github.com/jenkinsci/lingr-plugin
Backend List Pending Pull Requests,https://github.com/jenkinsci/backend-list-pending-pull-requests
Liverebel Deploy Plugin,https://github.com/jenkinsci/liverebel-deploy-plugin
Hello World Groovy View Plugin,https://github.com/jenkinsci/hello-world-groovy-view-plugin
Sitecore Package Installer Plugin,https://github.com/jenkinsci/sitecore-package-installer-plugin
Config Autorefresh Plugin,https://github.com/jenkinsci/config-autorefresh-plugin
Sandbox,https://github.com/jenkinsci/sandbox
Clamav Plugin,https://github.com/jenkinsci/clamav-plugin
Cli Channel Demo,https://github.com/jenkinsci/cli-channel-demo
Pom Importer Plugin,https://github.com/jenkinsci/pom-importer-plugin
Simpleclearcase Plugin,https://github.com/jenkinsci/simpleclearcase-plugin
Jna,https://github.com/jenkinsci/jna
Cli Extras Plugin,https://github.com/jenkinsci/cli-extras-plugin
Keyhole,https://github.com/jenkinsci/keyhole
Pegdown Formatter Plugin,https://github.com/jenkinsci/pegdown-formatter-plugin
Smart Jenkins Plugin,https://github.com/jenkinsci/smart-jenkins-plugin
Dry Run Plugin,https://github.com/jenkinsci/dry-run-plugin
Xtrigger Plugin,https://github.com/jenkinsci/xtrigger-plugin
Emotional Jenkins Plugin,https://github.com/jenkinsci/emotional-jenkins-plugin
Config Provider Model,https://github.com/jenkinsci/config-provider-model
Virtualbox4 Plugin,https://github.com/jenkinsci/virtualbox4-plugin
Avatar Plugin,https://github.com/jenkinsci/avatar-plugin
Testflight Plugin,https://github.com/jenkinsci/testflight-plugin
People Redirector Plugin,https://github.com/jenkinsci/people-redirector-plugin
Shell Script Scm Plugin,https://github.com/jenkinsci/shell-script-scm-plugin
Dry Run Lib,https://github.com/jenkinsci/dry-run-lib
Groovy,https://github.com/jenkinsci/groovy
Rrod Plugin,https://github.com/jenkinsci/rrod-plugin
Simpleupdatesite Plugin,https://github.com/jenkinsci/simpleupdatesite-plugin
Buildcontext Capture Plugin,https://github.com/jenkinsci/buildcontext-capture-plugin
Html Audio Notifier Plugin,https://github.com/jenkinsci/html-audio-notifier-plugin
Snsnotify Plugin,https://github.com/jenkinsci/snsnotify-plugin
Chrome Frame Plugin,https://github.com/jenkinsci/chrome-frame-plugin
Assembla Plugin,https://github.com/jenkinsci/assembla-plugin
Xframe Filter Plugin,https://github.com/jenkinsci/xframe-filter-plugin
Infra Cla,https://github.com/jenkinsci/infra-cla
Emmacoveragecolumn Plugin,https://github.com/jenkinsci/emmacoveragecolumn-plugin
Graven Plugin,https://github.com/jenkinsci/graven-plugin
Selenium Tests,https://github.com/jenkinsci/selenium-tests
Brakeman Plugin,https://github.com/jenkinsci/brakeman-plugin
Dev Mode Plugin,https://github.com/jenkinsci/dev-mode-plugin
Backend Plugin Report Card,https://github.com/jenkinsci/backend-plugin-report-card
Lib Jira Scraper,https://github.com/jenkinsci/lib-jira-scraper
Codecover Plugin,https://github.com/jenkinsci/codecover-plugin
Appaloosa Plugin,https://github.com/jenkinsci/appaloosa-plugin
Strawboss Plugin,https://github.com/jenkinsci/strawboss-plugin
Rtc Plugin,https://github.com/jenkinsci/rtc-plugin
Pre Build Plugin,https://github.com/jenkinsci/pre-build-plugin
Started By Envvar Plugin,https://github.com/jenkinsci/started-by-envvar-plugin
Pathignore Plugin,https://github.com/jenkinsci/pathignore-plugin
List Command Plugin,https://github.com/jenkinsci/list-command-plugin
Build Node Column Plugin,https://github.com/jenkinsci/build-node-column-plugin
Trac Publisher Plugin,https://github.com/jenkinsci/trac-publisher-plugin
Coverity Plugin,https://github.com/jenkinsci/coverity-plugin
Nsis Plugin,https://github.com/jenkinsci/nsis-plugin
Jenkins_ruby_api,https://github.com/jenkinsci/jenkins_ruby_api
Jenkins Scripts,https://github.com/jenkinsci/jenkins-scripts
Jpi.rb,https://github.com/jenkinsci/jpi.rb
Jenkins Plugin Runtime.rb,https://github.com/jenkinsci/jenkins-plugin-runtime.rb
Silktestsuite Plugin,https://github.com/jenkinsci/silktestsuite-plugin
Karotz Plugin,https://github.com/jenkinsci/karotz-plugin
Chromedriver Plugin,https://github.com/jenkinsci/chromedriver-plugin
Twilio Notifier Plugin,https://github.com/jenkinsci/twilio-notifier-plugin
Rvm Plugin,https://github.com/jenkinsci/rvm-plugin
Associated Files Plugin,https://github.com/jenkinsci/associated-files-plugin
Stepcounter Plugin,https://github.com/jenkinsci/stepcounter-plugin
Xpath Config Viewer Plugin,https://github.com/jenkinsci/xpath-config-viewer-plugin
Antexec Plugin,https://github.com/jenkinsci/antexec-plugin
Ceylon Plugin,https://github.com/jenkinsci/ceylon-plugin
Root Cause Plugin,https://github.com/jenkinsci/root-cause-plugin
Unity3d Plugin,https://github.com/jenkinsci/unity3d-plugin
Job Log Logger Plugin,https://github.com/jenkinsci/job-log-logger-plugin
Fogbugz Plugin,https://github.com/jenkinsci/fogbugz-plugin
Localization Plugin,https://github.com/jenkinsci/localization-plugin
Shared Objects Plugin,https://github.com/jenkinsci/shared-objects-plugin
Groovy Choice Parameter Plugin,https://github.com/jenkinsci/groovy-choice-parameter-plugin
Event Streamer Plugin,https://github.com/jenkinsci/event-streamer-plugin
Eggplant Plugin,https://github.com/jenkinsci/eggplant-plugin
Model Selenium Project,https://github.com/jenkinsci/model-selenium-project
Marketing,https://github.com/jenkinsci/marketing
Script Scm Plugin,https://github.com/jenkinsci/script-scm-plugin
Ivy Report Plugin,https://github.com/jenkinsci/ivy-report-plugin
Ezwall Plugin,https://github.com/jenkinsci/ezwall-plugin
Build Metrics Plugin,https://github.com/jenkinsci/build-metrics-plugin
Ion Deployer Plugin,https://github.com/jenkinsci/ion-deployer-plugin
Testingbot Plugin,https://github.com/jenkinsci/testingbot-plugin
Backend War Size Tracker,https://github.com/jenkinsci/backend-war-size-tracker
Slave Prerequisites Plugin,https://github.com/jenkinsci/slave-prerequisites-plugin
OpenJDK Native Plugin,https://github.com/jenkinsci/openJDK-native-plugin
Anchor Chain Plugin,https://github.com/jenkinsci/anchor-chain-plugin
Drmemory Plugin,https://github.com/jenkinsci/drmemory-plugin
Thread Dump Action Plugin,https://github.com/jenkinsci/thread-dump-action-plugin
Memegen Plugin,https://github.com/jenkinsci/memegen-plugin
