Plugin,URL
Matrix Combinations Plugin,https://github.com/jenkinsci/matrix-combinations-plugin
Maven Interceptors,https://github.com/jenkinsci/maven-interceptors
Maven Invoker Plugin,https://github.com/jenkinsci/maven-invoker-plugin
Maven Metadata Plugin,https://github.com/jenkinsci/maven-metadata-plugin
Maven Repo Cleaner Plugin,https://github.com/jenkinsci/maven-repo-cleaner-plugin
Maven Repository Plugin,https://github.com/jenkinsci/maven-repository-plugin
Mock Load Builder Plugin,https://github.com/jenkinsci/mock-load-builder-plugin
Mq Notifier Plugin,https://github.com/jenkinsci/mq-notifier-plugin
Mstestrunner Plugin,https://github.com/jenkinsci/mstestrunner-plugin
Nant Plugin,https://github.com/jenkinsci/nant-plugin
Nexus Artifact Uploader Plugin,https://github.com/jenkinsci/nexus-artifact-uploader-plugin
Node Sharing Plugin,https://github.com/jenkinsci/node-sharing-plugin
Nomad Plugin,https://github.com/jenkinsci/nomad-plugin
Openshift Client Plugin,https://github.com/jenkinsci/openshift-client-plugin
Openshift Login Plugin,https://github.com/jenkinsci/openshift-login-plugin
Openshift Sync Plugin,https://github.com/jenkinsci/openshift-sync-plugin
P4 Plugin,https://github.com/jenkinsci/p4-plugin
Performance Signature Dynatrace Plugin,https://github.com/jenkinsci/performance-signature-dynatrace-plugin
Permissive Script Security Plugin,https://github.com/jenkinsci/permissive-script-security-plugin
Piketec Tpt Plugin,https://github.com/jenkinsci/piketec-tpt-plugin
Proc Cleaner Plugin,https://github.com/jenkinsci/proc-cleaner-plugin
Progress Bar Column Plugin,https://github.com/jenkinsci/progress-bar-column-plugin
Project Stats Plugin,https://github.com/jenkinsci/project-stats-plugin
Publish Over Cifs Plugin,https://github.com/jenkinsci/publish-over-cifs-plugin
Publish Over Ftp Plugin,https://github.com/jenkinsci/publish-over-ftp-plugin
Purge Build Queue Plugin,https://github.com/jenkinsci/purge-build-queue-plugin
Radargun Plugin,https://github.com/jenkinsci/radargun-plugin
Release Plugin,https://github.com/jenkinsci/release-plugin
Remote Jobs View,https://github.com/jenkinsci/remote-jobs-view
Rocketchatnotifier Plugin,https://github.com/jenkinsci/rocketchatnotifier-plugin
Scoverage Plugin,https://github.com/jenkinsci/scoverage-plugin
Sloccount Plugin,https://github.com/jenkinsci/sloccount-plugin
Splunk Devops Plugin,https://github.com/jenkinsci/splunk-devops-plugin
Ssh2easy Plugin,https://github.com/jenkinsci/ssh2easy-plugin
Sumologic Publisher Plugin,https://github.com/jenkinsci/sumologic-publisher-plugin
Svn Revert Plugin,https://github.com/jenkinsci/svn-revert-plugin
Syslog Java Client,https://github.com/jenkinsci/syslog-java-client
Template Workflows Plugin,https://github.com/jenkinsci/template-workflows-plugin
Testcomplete Plugin,https://github.com/jenkinsci/testcomplete-plugin
Testdroid Run In Cloud Plugin,https://github.com/jenkinsci/testdroid-run-in-cloud-plugin
Text Finder Run Condition Plugin,https://github.com/jenkinsci/text-finder-run-condition-plugin
Violation Comments To Stash Plugin,https://github.com/jenkinsci/violation-comments-to-stash-plugin
Visualworks Store Plugin,https://github.com/jenkinsci/visualworks-store-plugin
Windows Exe Runner Plugin,https://github.com/jenkinsci/windows-exe-runner-plugin
Windows Slaves Plugin,https://github.com/jenkinsci/windows-slaves-plugin
Zulip Plugin,https://github.com/jenkinsci/zulip-plugin
